2015-06-08 16:49:56,956 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-8.1.14.v20131031
2015-06-16 17:39:22,822 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.pom
2015-06-16 17:39:22,844 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler/1.9.1/plexus-compiler-1.9.1.pom
2015-06-16 17:39:22,879 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler/1.9.1/plexus-compiler-1.9.1.pom
2015-06-16 17:39:22,899 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-components/1.1.20/plexus-components-1.1.20.pom
2015-06-16 17:39:22,930 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-components/1.1.20/plexus-components-1.1.20.pom
2015-06-16 17:39:22,960 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.pom
2015-06-16 17:39:22,983 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.pom
2015-06-16 17:39:23,005 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.pom
2015-06-16 17:39:23,037 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.pom
2015-06-16 17:39:23,056 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compilers/1.9.1/plexus-compilers-1.9.1.pom
2015-06-16 17:39:23,084 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compilers/1.9.1/plexus-compilers-1.9.1.pom
2015-06-16 17:39:23,172 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.jar
2015-06-16 17:39:23,211 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.jar
2015-06-16 17:39:23,226 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2015-06-16 17:39:23,262 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2015-06-16 17:39:23,269 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2015-06-16 17:39:23,309 [Worker-133] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2015-06-16 17:39:25,232 [Worker-133] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:helloworld:1.0-SNAPSHOT @ E:\helloworld\helloworld\pom.xml.
2015-06-16 17:39:25,778 [Worker-133] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /yy/src/main/java
2015-06-16 17:39:25,813 [Worker-133] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /yy/src/test/java
2015-06-16 17:39:25,828 [Worker-139] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:helloworld:1.0-SNAPSHOT @ E:\helloworld\helloworld\pom.xml.
2015-06-16 17:39:26,065 [Worker-133] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 4 sec
2015-06-16 17:39:27,885 [Worker-142] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:helloworld:1.0-SNAPSHOT @ E:\helloworld\helloworld\pom.xml.
2015-06-16 17:39:27,965 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-16 17:39:27,966 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\helloworld\helloworld\src\main\resources
2015-06-16 17:39:27,967 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-16 17:39:27,967 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\helloworld\helloworld\src\test\resources
2015-06-16 17:41:56,167 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-quickstart/maven-metadata.xml
2015-06-16 17:41:56,205 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-quickstart/maven-metadata.xml
2015-06-16 17:43:10,128 [pool-2-thread-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded file:///d:/Users/zywu/.m2/repository/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2015-06-16 17:43:10,182 [Worker-139] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' E:\eclipse\workspace\simple\pom.xml
2015-06-16 17:43:10,292 [Worker-139] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:simple:0.0.1-SNAPSHOT @ E:\eclipse\workspace\simple\pom.xml.
2015-06-16 17:43:10,401 [Worker-139] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /simple/src/main/java
2015-06-16 17:43:10,411 [Worker-139] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /simple/src/test/java
2015-06-16 17:43:10,477 [Worker-139] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 0 sec
2015-06-16 17:43:10,918 [Worker-142] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:simple:0.0.1-SNAPSHOT @ E:\eclipse\workspace\simple\pom.xml.
2015-06-16 17:43:11,170 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-16 17:43:11,170 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\simple\src\main\resources
2015-06-16 17:43:11,172 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-16 17:43:11,172 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\simple\src\test\resources
2015-06-16 17:43:11,664 [Worker-132] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:simple:0.0.1-SNAPSHOT @ E:\eclipse\workspace\simple\pom.xml.
2015-06-16 17:43:12,558 [Worker-132] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-16 17:43:12,559 [Worker-132] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\simple\src\main\resources
2015-06-16 17:43:12,559 [Worker-132] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-16 17:43:12,560 [Worker-132] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\simple\src\test\resources
2015-06-16 17:44:28,586 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2015-06-16 17:45:10,914 [Worker-132] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\eclipse\workspace\simple
2015-06-16 17:45:10,914 [Worker-132] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean test
2015-06-16 17:45:25,632 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2015-06-16 17:45:25,703 [Worker-133] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\eclipse\workspace\simple
2015-06-16 17:45:25,703 [Worker-133] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean test
2015-06-16 17:45:38,362 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2015-06-26 10:20:11,738 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-26 10:20:11,743 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\simple\src\main\resources
2015-06-26 10:20:11,745 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-26 10:20:11,745 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\simple\src\test\resources
2015-06-26 10:20:11,794 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-26 10:20:11,794 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\helloworld\helloworld\src\main\resources
2015-06-26 10:20:11,795 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-06-26 10:20:11,795 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\helloworld\helloworld\src\test\resources
2015-06-26 10:47:16,770 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/maven-metadata.xml
2015-06-26 10:47:16,800 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/maven-metadata.xml
2015-06-26 10:47:16,832 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/1.0/maven-archetype-webapp-1.0.jar
2015-06-26 10:47:16,880 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/1.0/maven-archetype-webapp-1.0.jar
2015-06-26 10:48:20,726 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/1.0/maven-archetype-webapp-1.0.pom
2015-06-26 10:48:20,774 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/1.0/maven-archetype-webapp-1.0.pom
2015-06-26 10:48:20,809 [pool-2-thread-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded file:///d:/Users/zywu/.m2/repository/org/apache/maven/archetypes/maven-archetype-webapp/1.0/maven-archetype-webapp-1.0.jar
2015-06-26 10:48:20,900 [Worker-11] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' E:\eclipse\workspace\FirstMvcWebApp\pom.xml
2015-06-26 10:48:21,167 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.jar
2015-06-26 10:48:21,212 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.jar
2015-06-26 10:48:22,582 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:FirstMvcWebApp:0.0.1-SNAPSHOT @ E:\eclipse\workspace\FirstMvcWebApp\pom.xml.
2015-06-26 10:48:22,707 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.pom
2015-06-26 10:48:22,738 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.pom
2015-06-26 10:48:23,106 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.pom
2015-06-26 10:48:23,153 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.pom
2015-06-26 10:48:23,190 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/com/thoughtworks/xstream/xstream-parent/1.3.1/xstream-parent-1.3.1.pom
2015-06-26 10:48:23,258 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/com/thoughtworks/xstream/xstream-parent/1.3.1/xstream-parent-1.3.1.pom
2015-06-26 10:48:23,356 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.pom
2015-06-26 10:48:23,409 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.pom
2015-06-26 10:48:23,541 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-interpolation/1.6/plexus-interpolation-1.6.pom
2015-06-26 10:48:23,588 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/codehaus/plexus/plexus-interpolation/1.6/plexus-interpolation-1.6.pom
2015-06-26 10:48:23,630 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.jar
2015-06-26 10:48:23,699 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.jar
2015-06-26 10:48:23,707 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.jar
2015-06-26 10:48:23,736 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.dev.sh.ctripcorp.com:8081/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.jar
2015-06-26 10:48:24,501 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /FirstMvcWebApp/src/main/java
2015-06-26 10:48:24,502 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /FirstMvcWebApp/src/main/resources
2015-06-26 10:48:24,502 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /FirstMvcWebApp/src/test/java
2015-06-26 10:48:24,687 [Worker-12] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:FirstMvcWebApp:0.0.1-SNAPSHOT @ E:\eclipse\workspace\FirstMvcWebApp\pom.xml.
2015-06-26 10:48:28,355 [Worker-11] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 7 sec
2015-06-26 10:48:29,198 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:FirstMvcWebApp:0.0.1-SNAPSHOT @ E:\eclipse\workspace\FirstMvcWebApp\pom.xml.
2015-06-26 10:48:29,360 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:48:29,364 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-26 10:48:29,365 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:48:29,366 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\FirstMvcWebApp\src\test\resources
2015-06-26 10:49:43,702 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:49:43,705 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-26 10:49:43,706 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:49:43,707 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\FirstMvcWebApp\src\test\resources
2015-06-26 10:50:02,674 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:50:02,675 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-26 10:50:02,676 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:50:02,677 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\FirstMvcWebApp\src\test\resources
2015-06-26 10:50:26,818 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:50:26,819 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-26 10:50:26,820 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 10:50:26,821 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\FirstMvcWebApp\src\test\resources
2015-06-26 11:12:02,651 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:FirstMvcWebApp:0.0.1-SNAPSHOT @ E:\eclipse\workspace\FirstMvcWebApp\pom.xml.
2015-06-26 11:12:02,725 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 11:12:02,725 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-06-26 11:12:02,727 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 11:12:02,727 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\eclipse\workspace\FirstMvcWebApp\src\test\resources
2015-06-26 11:12:02,727 [Worker-18] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of FirstMvcWebApp
2015-06-26 11:12:02,728 [Worker-18] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for FirstMvcWebApp
2015-06-26 11:12:02,749 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2015-06-26 11:12:24,390 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.zywu.mvn:FirstMvcWebApp:0.0.1-SNAPSHOT @ E:\eclipse\workspace\FirstMvcWebApp\pom.xml.
2015-06-26 11:12:24,452 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
